SpecCarMakeNameNeuve,SpecCarTypeNeuve,SpecCarFuelTypeNeuve,SpecCarBodyTypeNeuve,SpecCarPowerNeuve,ID_Veh_Neuve,groupe_tarification_vehicule_Neuve,date_debut_construction_Neuve,date_fin_construction_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,valeur_a_neuf_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_cout_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve
FIAT,TIPO,EH,BER,7,FI09307,12,2021,9999,D,130,28800,M1,0,7,6,7,9,10,5,8,5,11,99
FIAT,TIPO,EH,BER,7,FI09319,12,2021,9999,E,130,31700,M1,0,7,6,7,9,10,5,10,5,11,99
FIAT,TIPO,EH,BER,7,FI09300,12,2021,9999,D,130,28490,M1,0,7,6,7,9,10,5,8,5,11,99
FIAT,TIPO,EH,BER,7,FI09295,12,2021,9999,D,130,25990,M1,0,7,6,7,9,8,5,7,5,11,99
FIAT,TIPO,EH,BER,7,FI09296,12,2021,9999,D,130,27990,M1,0,7,6,7,9,10,5,8,5,11,99
FIAT,TIPO,EH,BER,7,FI09297,12,2021,9999,D,130,28790,M1,0,7,6,7,9,10,5,8,5,11,99
FIAT,TIPO,EH,BRK,7,FI09298,12,2021,9999,D,130,28990,M1,0,8,5,6,8,10,5,6,5,11,99
FIAT,TIPO,EH,BRK,7,FI09299,12,2021,9999,E,130,29790,M1,0,8,5,6,8,10,5,6,5,11,99
FIAT,TIPO,EH,BRK,7,FI09318,12,2021,9999,E,130,32900,M1,0,8,5,6,8,10,5,8,5,11,99
FIAT,TIPO,EH,BRK,7,FI09302,12,2021,9999,D,130,28300,M1,0,5,5,8,8,10,5,6,5,11,99
FIAT,TIPO,EH,BRK,7,FI09310,12,2021,9999,E,130,30900,M1,0,5,5,8,8,10,5,8,5,11,99
FIAT,TIPO,EH,BRK,7,FI09312,12,2021,9999,E,130,30900,M1,0,5,5,8,8,10,5,8,5,11,99
FIAT,TIPO,EH,BRK,7,FI09304,12,2021,9999,E,130,29400,M1,0,5,5,8,8,10,5,6,5,11,99
FIAT,TIPO,EH,BRK,7,FI09306,12,2021,9999,E,130,29800,M1,0,5,5,8,8,10,5,6,5,11,99
FIAT,TIPO,EH,BRK,7,FI09308,12,2021,9999,E,130,29800,M1,0,5,5,8,8,10,5,6,5,11,99
FIAT,TIPO,EH,BRK,7,FI09316,12,2021,9999,E,130,32400,M1,0,5,5,8,8,10,5,8,5,11,99
FIAT,TIPO,EH,BRK,7,FI09320,12,2021,9999,E,130,32700,M1,0,8,5,6,8,10,5,8,5,11,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56005,11,2022,9999,K,136,62500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56027,11,2022,9999,K,136,65500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56006,11,2022,9999,K,136,71400,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56021,11,2022,9999,K,136,64500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56018,11,2022,9999,K,136,64500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56009,11,2022,9999,K,136,63500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56015,11,2022,9999,K,136,63500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56024,11,2022,9999,K,136,64500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56012,11,2022,9999,K,136,63500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56004,11,2021,9999,K,136,69100,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56001,11,2021,9999,J,136,54900,K1,1,14,3,3,3,11,5,10,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56002,11,2021,9999,K,136,60900,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56026,11,2022,9999,K,136,64500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56003,11,2021,9999,K,136,68100,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56019,11,2022,9999,K,136,66500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56020,11,2022,9999,K,136,63500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56016,11,2022,9999,K,136,66500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56017,11,2022,9999,K,136,63500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56007,11,2022,9999,K,136,65500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56008,11,2022,9999,K,136,62500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56025,11,2022,9999,K,136,67500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56013,11,2022,9999,K,136,65500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56014,11,2022,9999,K,136,62500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56022,11,2022,9999,K,136,66500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56023,11,2022,9999,K,136,63500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56010,11,2022,9999,K,136,65500,K1,1,14,3,3,3,13,5,12,4,8,99
FIAT,ULYSSE III,ELEC,CBC,4,FI56011,11,2022,9999,K,136,62500,K1,1,14,3,3,3,13,5,12,4,8,99
FORD,ECOSPORT,CARB,VTC,6,FO41066,14,2020,9999,C,125,24100,B,0,8,3,10,7,5,5,11,6,9,99
FORD,ECOSPORT,CARB,VTC,6,FO41055,14,2019,9999,C,125,23700,B,0,8,3,10,7,5,5,11,6,9,99
FORD,ECOSPORT,CARB,VTC,6,FO41053,14,2019,9999,C,125,22700,B,0,8,3,10,7,5,5,11,6,9,99
FORD,EXPLORER,EE,TTS,25,FO22003,16,2019,9999,L,363,79000,H1,0,12,2,11,7,18,9,16,7,14,99
FORD,EXPLORER,EE,TTS,25,FO22002,16,2019,9999,L,363,77000,H1,0,12,2,11,7,18,9,16,7,14,99
FORD,FIESTA,BIO,BER,5,FO08AAF,10,2020,9999,C,95,20750,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AAG,10,2020,9999,C,95,21850,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AB6,10,2020,9999,C,95,22390,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08ABD,10,2022,9999,C,95,21240,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AA4,10,2020,9999,B,95,18150,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AAR,10,2020,9999,B,95,18890,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AA5,10,2020,9999,C,95,20750,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AAY,10,2020,9999,C,95,21290,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AA6,10,2020,9999,C,95,21850,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AB2,10,2020,9999,C,95,22390,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AAB,10,2020,9999,B,95,18750,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AAT,10,2020,9999,C,95,20290,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AAW,10,2020,9999,C,95,22790,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08AAC,10,2020,9999,C,95,20750,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,BIO,BER,5,FO08ABE,10,2022,9999,C,95,21240,B2,1,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08A15,8,2019,9999,A,75,13900,B2,1,10,7,4,9,5,6,7,5,8,99
FORD,FIESTA,CARB,BER,4,FO08A16,8,2019,9999,A,75,14300,B2,1,10,7,4,9,5,6,7,5,8,99
FORD,FIESTA,CARB,BER,4,FO08A20,8,2019,9999,B,75,17000,B2,1,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08A19,8,2019,9999,B,75,16600,B2,1,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08A21,8,2019,9999,B,75,17100,B2,1,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08A22,8,2019,9999,B,75,17500,B2,1,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08ABC,8,2022,9999,C,75,19740,B2,0,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08A18,8,2019,9999,B,75,16450,B2,1,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08A17,8,2019,9999,B,75,16050,B2,1,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08AAQ,8,2020,9999,B,75,17390,B2,0,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08AA2,8,2020,9999,B,75,18350,B2,1,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08AA9,8,2020,9999,B,75,18350,B2,0,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08AAS,8,2020,9999,B,75,18790,B2,0,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,4,FO08AA3,8,2020,9999,B,75,19350,B2,1,10,7,4,9,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A31,10,2019,9999,C,95,20050,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A32,10,2019,9999,C,95,20850,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A34,10,2019,9999,B,95,18000,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A33,10,2019,9999,B,95,17600,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A35,10,2019,9999,B,95,18100,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A36,10,2019,9999,B,95,18500,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A24,10,2019,9999,B,95,17450,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A23,10,2019,9999,B,95,17050,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A28,10,2019,9999,C,95,20050,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A27,10,2019,9999,B,95,19650,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A30,10,2019,9999,C,95,20850,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A29,10,2019,9999,C,95,20450,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A25,10,2019,9999,B,95,19050,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,5,FO08A26,10,2019,9999,C,95,19850,B2,0,9,6,4,10,5,6,8,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A89,12,2019,9999,C,125,23100,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A90,12,2019,9999,C,125,24100,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A93,12,2019,9999,C,125,21050,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A92,12,2019,9999,C,125,21050,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A95,12,2019,9999,C,125,21550,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A94,12,2019,9999,C,125,21550,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A81,12,2019,9999,C,125,20500,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A82,12,2019,9999,C,125,20500,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A85,12,2019,9999,C,125,23100,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A86,12,2019,9999,C,125,23100,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A88,12,2019,9999,C,125,24100,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A87,12,2019,9999,C,125,24100,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A83,12,2019,9999,C,125,22100,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A84,12,2019,9999,C,125,23100,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,CARB,BER,6,FO08A91,12,2019,9999,D,125,26100,B2,0,9,6,4,11,7,9,10,5,8,99
FORD,FIESTA,CARB,BER,11,FO08AA0,15,2019,9999,D,200,26750,B2,0,4,5,7,11,13,10,12,5,8,99
FORD,FIESTA,CARB,BER,11,FO08ABA,15,2020,9999,D,200,27390,B2,0,4,5,7,11,13,10,12,5,8,99
FORD,FIESTA,EH,BER,6,FO08AAV,12,2020,9999,C,125,23190,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08ABF,12,2022,9999,D,125,26390,B2,0,9,6,4,11,7,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A74,12,2019,9999,C,125,21750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AAM,12,2020,9999,C,125,23700,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A75,12,2019,9999,C,125,22750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AAN,12,2020,9999,C,125,24800,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AB7,12,2020,9999,C,125,23490,B2,0,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AB8,12,2020,9999,D,125,25290,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A77,12,2019,9999,B,125,19700,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A78,12,2019,9999,B,125,19700,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A80,12,2019,9999,C,125,20200,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A79,12,2019,9999,C,125,20200,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A66,12,2019,9999,B,125,19150,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A67,12,2019,9999,B,125,19150,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A70,12,2019,9999,C,125,21750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A71,12,2019,9999,C,125,21750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AA7,12,2020,9999,C,125,23700,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AAZ,12,2020,9999,C,125,22390,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A72,12,2019,9999,C,125,21750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AA8,12,2020,9999,C,125,24800,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AB3,12,2020,9999,C,125,23490,B2,0,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AB0,12,2020,9999,D,125,25290,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A68,12,2019,9999,C,125,20750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AAH,12,2020,9999,C,125,20850,B2,0,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AAI,12,2020,9999,C,125,22700,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AAU,12,2020,9999,C,125,21390,B2,0,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AAX,12,2020,9999,D,125,25690,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A69,12,2019,9999,C,125,21750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AAJ,12,2020,9999,C,125,23700,B2,0,9,6,4,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08A76,12,2019,9999,C,125,24750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,6,FO08AAO,12,2020,9999,D,125,26700,B2,0,9,6,4,11,7,9,10,5,8,99
FORD,FIESTA,EH,BER,8,FO08AB9,14,2020,9999,D,155,24890,B2,0,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,8,FO08A97,14,2019,9999,C,155,22750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,8,FO08A96,14,2019,9999,C,155,22750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,8,FO08A98,14,2019,9999,C,155,23750,B2,1,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,8,FO08AB1,14,2020,9999,D,155,24890,B2,0,6,6,7,11,6,9,10,5,8,99
FORD,FIESTA,EH,BER,8,FO08AAP,14,2020,9999,D,155,26100,B2,0,6,6,7,11,6,9,11,5,8,99
FORD,FOCUS IV,DIES,BER,6,FO49097,12,2018,9999,D,120,27400,M1,0,11,8,5,12,4,7,10,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49098,12,2018,9999,D,120,29100,M1,1,11,8,5,12,4,7,10,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49113,12,2018,9999,D,120,29000,M1,0,11,8,5,12,4,7,10,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49114,12,2018,9999,E,120,30700,M1,1,11,8,5,12,4,7,12,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49218,12,2019,9999,E,120,33400,M1,1,11,8,5,12,4,7,12,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49196,12,2019,9999,D,120,28900,M1,0,11,8,5,12,4,7,10,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49197,12,2019,9999,E,120,30900,M1,0,11,8,5,12,4,7,12,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49277,12,2021,9999,E,120,32700,M1,0,11,8,5,12,4,7,12,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49012,12,2017,9999,D,120,27400,M1,0,11,8,5,12,4,7,10,9,12,99
FORD,FOCUS IV,DIES,BER,6,FO49017,12,2017,9999,D,120,29100,M1,1,11,8,5,12,4,7,10,9,12,99
FORD,FOCUS IV,DIES,BER,6,FO49013,12,2017,9999,D,120,28950,M1,0,11,8,5,12,4,7,10,9,12,99
FORD,FOCUS IV,DIES,BER,6,FO49018,12,2017,9999,E,120,30650,M1,1,11,8,5,12,4,7,12,9,12,99
FORD,FOCUS IV,DIES,BER,6,FO49274,12,2021,9999,E,120,30700,M1,0,11,8,5,12,4,7,12,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49173,12,2019,9999,D,120,28900,M1,0,11,8,5,12,4,7,10,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49276,12,2021,9999,E,120,32700,M1,0,11,8,5,12,4,7,12,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49174,12,2019,9999,E,120,30900,M1,0,11,8,5,12,4,7,12,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49210,12,2019,9999,D,120,27900,M1,1,11,8,5,12,4,7,10,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49211,12,2019,9999,E,120,29900,M1,1,11,8,5,12,4,7,10,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49240,12,2020,9999,D,120,28100,M1,0,11,8,5,12,4,7,10,9,10,99
FORD,FOCUS IV,DIES,BER,6,FO49241,12,2020,9999,E,120,30100,M1,0,11,8,5,12,4,7,12,9,10,99
FORD,FOCUS IV,DIES,BER,8,FO49219,13,2019,9999,F,150,35250,M1,0,10,8,7,12,5,9,12,9,10,99
FORD,FOCUS IV,DIES,BER,8,FO49198,13,2019,9999,E,150,32750,M1,1,10,8,7,12,5,9,12,9,10,99
FORD,FOCUS IV,DIES,BER,8,FO49035,13,2017,9999,D,150,28600,M1,1,10,8,7,12,5,9,12,9,12,99
FORD,FOCUS IV,DIES,BER,8,FO49037,13,2017,9999,E,150,30150,M1,1,10,8,7,12,5,9,12,9,12,99
FORD,FOCUS IV,DIES,BER,8,FO49175,13,2019,9999,E,150,30750,M1,1,10,8,7,12,5,9,12,9,10,99
FORD,FOCUS IV,DIES,BER,8,FO49176,13,2019,9999,E,150,32750,M1,1,10,8,7,12,5,9,12,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49105,12,2018,9999,D,120,28350,M1,0,10,6,6,11,4,6,9,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49106,12,2018,9999,E,120,30050,M1,1,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49121,12,2018,9999,E,120,30000,M1,0,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49122,12,2018,9999,E,120,31700,M1,1,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49223,12,2019,9999,F,120,34600,M1,1,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49202,12,2019,9999,E,120,30100,M1,0,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49295,12,2021,9999,E,120,33900,M1,0,11,6,6,11,4,7,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49203,12,2019,9999,E,120,32100,M1,0,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49067,12,2017,9999,D,120,28350,M1,0,10,6,6,11,4,6,9,9,12,99
FORD,FOCUS IV,DIES,BRK,6,FO49068,12,2017,9999,E,120,30050,M1,1,10,6,6,11,4,6,10,9,12,99
FORD,FOCUS IV,DIES,BRK,6,FO49071,12,2017,9999,E,120,29900,M1,0,10,6,6,11,4,6,9,9,12,99
FORD,FOCUS IV,DIES,BRK,6,FO49072,12,2017,9999,E,120,31600,M1,1,10,6,6,11,4,6,10,9,12,99
FORD,FOCUS IV,DIES,BRK,6,FO49181,12,2019,9999,E,120,30100,M1,0,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49292,12,2021,9999,E,120,31900,M1,0,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49294,12,2021,9999,E,120,33900,M1,0,11,6,6,11,4,7,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49182,12,2019,9999,E,120,32100,M1,0,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49213,12,2019,9999,D,120,29100,M1,1,10,6,6,11,4,6,9,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49214,12,2019,9999,E,120,31100,M1,1,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49243,12,2020,9999,D,120,29300,M1,0,10,6,6,11,4,6,9,9,10,99
FORD,FOCUS IV,DIES,BRK,6,FO49244,12,2020,9999,E,120,31300,M1,0,10,6,6,11,4,6,10,9,10,99
FORD,FOCUS IV,DIES,BRK,8,FO49204,13,2019,9999,E,150,33950,M1,1,8,6,8,11,5,8,12,9,10,99
FORD,FOCUS IV,DIES,BRK,8,FO49204,13,2019,9999,E,150,33950,M1,1,8,6,8,11,5,8,12,9,10,99
FORD,FOCUS IV,DIES,BRK,8,FO49074,13,2017,9999,E,150,29550,M1,1,8,6,8,11,5,8,10,9,12,99
FORD,FOCUS IV,DIES,BRK,8,FO49076,13,2017,9999,E,150,31100,M1,1,8,6,8,11,5,8,12,9,12,99
FORD,FOCUS IV,DIES,BRK,8,FO49183,13,2019,9999,E,150,31950,M1,1,8,6,8,11,5,8,12,9,10,99
FORD,FOCUS IV,DIES,BRK,8,FO49184,13,2019,9999,E,150,33950,M1,1,8,6,8,11,5,8,12,9,10,99
FORD,FOCUS IV,CARB,BER,6,FO49229,12,2020,9999,D,125,26600,M1,0,11,6,5,11,6,7,11,6,10,99
FORD,FOCUS IV,CARB,BER,6,FO49137,12,2019,9999,D,125,27450,M1,1,11,6,5,11,6,7,11,6,10,99
FORD,FOCUS IV,CARB,BER,6,FO49230,12,2020,9999,D,125,28300,M1,0,11,6,5,11,6,7,11,6,10,99
FORD,FOCUS IV,CARB,BER,6,FO49139,12,2019,9999,D,125,29050,M1,1,11,6,5,11,6,7,11,6,10,99
FORD,FOCUS IV,CARB,BER,6,FO49216,12,2019,9999,E,125,31900,M1,0,11,6,5,11,6,7,12,6,10,99
FORD,FOCUS IV,CARB,BER,6,FO49231,12,2020,9999,D,125,27700,M1,0,11,6,5,11,6,7,11,6,10,99
FORD,FOCUS IV,CARB,BER,6,FO49194,12,2019,9999,E,125,29400,M1,1,11,6,5,11,6,7,11,6,10,99
FORD,FOCUS IV,CARB,BER,6,FO49226,12,2020,9999,D,125,26600,M1,0,9,6,7,11,6,7,11,6,10,99
