HomeParkZipCode,HomeParkInseeCode,nom_commune_postal,latitude,longitude,code_departement,nom_departement,code_region,JobParkZipCode,JobParkInseeCode
36340,36056,CLUIS,46.5352767635,1.74340331959,36,Indre,24,29460,29078
36130,36057,COINGS,46.8840276605,1.72143917623,36,Indre,24,39210,39553
36300,36058,CONCREMIERS,46.5939953457,1.01591887364,36,Indre,24,29770,29228
36100,36059,CONDE,46.8854658977,1.98706426644,36,Indre,24,26600,26179
36140,36060,CREVANT,46.4692924616,1.93707320558,36,Indre,24,27700,27495
36140,36061,CROZON SUR VAUVRE,46.481288114,1.88194807348,36,Indre,24,25270,25621
36190,36062,CUZION,46.4715144043,1.61693641258,36,Indre,24,31430,31119
36130,36063,DEOLS,46.8403192166,1.70244266478,36,Indre,24,28120,28281
36130,36064,DIORS,46.8294887211,1.81115700532,36,Indre,24,31580,31289
36260,36065,DIOU,47.0454733452,2.00611539537,36,Indre,24,33910,33509
36300,36066,DOUADIC,46.7039740517,1.1179251996,36,Indre,24,39320,39036
36310,36067,DUNET,46.4695171037,1.28603119899,36,Indre,24,36180,36080
36210,36068,DUN LE POELIER,47.2189643606,1.7473439973,36,Indre,24,47300,47323
36240,36069,ECUEILLE,47.0772111869,1.35366792893,36,Indre,24,33125,33251
36270,36070,EGUZON CHANTOME,46.4342273236,1.56931280113,36,Indre,24,32110,32434
36270,36070,EGUZON CHANTOME,46.4342273236,1.56931280113,36,Indre,24,27500,27620
36120,36071,ETRECHET,46.7926466693,1.77773981101,36,Indre,24,20243,2B135
36360,36072,FAVEROLLES,47.1720331258,1.38572161152,36,Indre,24,31460,31325
36160,36073,FEUSINES,46.5123371526,2.10013659358,36,Indre,24,38270,38307
36700,36074,FLERE LA RIVIERE,46.9965732721,1.09318209404,36,Indre,24,28330,28027
36150,36075,FONTENAY,47.0542552682,1.74236009323,36,Indre,24,20235,2B079
36220,36076,FONTGOMBAULT,46.6744006653,0.971856321083,36,Indre,24,33720,33225
36600,36077,FONTGUENAND,47.2019729432,1.53449343992,36,Indre,24,20226,2B034
36230,36078,FOUGEROLLES,46.568597267,1.86981174393,36,Indre,24,32300,32156
36110,36079,FRANCILLON,46.9464450461,1.55776812764,36,Indre,24,40110,40330
36180,36080,FREDILLE,47.001803975,1.47736111614,36,Indre,24,44320,44005
36190,36081,GARGILESSE DAMPIERRE,46.5053300669,1.62060670843,36,Indre,24,32400,32070
36240,36082,GEHEE,47.0384812055,1.49376819488,36,Indre,24,46190,46311
36150,36083,GIROUX,47.0650697963,1.90667075271,36,Indre,24,36300,36053
36230,36084,GOURNAY,46.5963808086,1.73496195112,36,Indre,24,26800,26124
36150,36085,GUILLY,47.0854429758,1.73470769593,36,Indre,24,43190,43244
36180,36086,HEUGNES,47.0279062029,1.38544122322,36,Indre,24,26300,26049
36300,36087,INGRANDES,46.5931498881,0.963558213736,36,Indre,24,40210,40085
36100,36088,ISSOUDUN,46.9489390293,2.00053790133,36,Indre,24,48800,48004
36120,36089,JEU LES BOIS,46.6818941747,1.79462790894,36,Indre,24,35120,35095
36240,36090,JEU MALOCHES,47.0475431378,1.44169166133,36,Indre,24,38550,38019
36400,36091,LACS,46.5913517222,2.03649976093,36,Indre,24,35500,35061
36600,36092,LANGE,47.0739529202,1.50748224415,36,Indre,24,43100,43074
36110,36093,LEVROUX,46.9727032392,1.63027138239,36,Indre,24,46260,46247
36110,36093,LEVROUX,46.9727032392,1.63027138239,36,Indre,24,39110,39291
36370,36094,LIGNAC,46.4761367692,1.20092870282,36,Indre,24,37220,37262
36160,36095,LIGNEROLLES,46.50077688,2.16356266069,36,Indre,24,45340,45030
36220,36096,LINGE,46.7553232246,1.11330278718,36,Indre,24,20243,2B251
36150,36097,LINIEZ,47.0142256884,1.75629782161,36,Indre,24,28160,28250
36100,36098,LIZERAY,46.9850879886,1.9034021028,36,Indre,24,44160,44189
36140,36099,LOURDOUEIX ST MICHEL,46.4167963752,1.7255656955,36,Indre,24,38119,38304
36400,36100,LOUROUER ST LAURENT,46.6194091093,2.01790100072,36,Indre,24,42140,42335
36350,36101,LUANT,46.7276279837,1.56239391822,36,Indre,24,46310,46219
36150,36102,LUCAY LE LIBRE,47.0943523888,1.91685079999,36,Indre,24,30730,30233
36360,36103,LUCAY LE MALE,47.1147802667,1.42699842882,36,Indre,24,30120,30157
36220,36104,LURAIS,46.6878513491,0.937216531821,36,Indre,24,48140,48046
36220,36105,LUREUIL,46.7464715422,1.03810161496,36,Indre,24,34160,34110
36800,36106,LUZERET,46.5476228385,1.38528688826,36,Indre,24,20248,2B327
36600,36107,LYE,47.2209145383,1.47358421341,36,Indre,24,39130,39038
36230,36108,LYS ST GEORGES,46.6459003254,1.81677559242,36,Indre,24,31450,31402
36400,36109,LE MAGNY,46.5566903776,1.95895779843,36,Indre,24,20272,2B015
36340,36110,MAILLET,46.5804941943,1.67770625299,36,Indre,24,46210,46203
36340,36111,MALICORNAY,46.5692681843,1.64580646533,36,Indre,24,42130,42134
36120,36112,MARON,46.8006352308,1.85819593148,36,Indre,24,35133,35324
36220,36113,MARTIZAY,46.7999203381,1.03953209001,36,Indre,24,33710,33475
36370,36114,MAUVIERES,46.5783021107,1.10698917227,36,Indre,24,38940,38255
36210,36115,MENETOU SUR NAHON,47.2239556606,1.63663736153,36,Indre,24,38250,38129
36150,36116,MENETREOLS SOUS VATAN,47.0086528841,1.83457489496,36,Indre,24,31220,31505
36200,36117,LE MENOUX,46.5579151463,1.57409340054,36,Indre,24,31410,31334
36500,36118,MEOBECQ,46.741999261,1.41358055071,36,Indre,24,39570,39170
36220,36119,MERIGNY,46.6307715976,0.932899384485,36,Indre,24,33490,33440
36230,36120,MERS SUR INDRE,46.6693679113,1.87334410692,36,Indre,24,35760,35189
36100,36121,MEUNET PLANCHES,46.84026848,1.97384087757,36,Indre,24,40250,40201
36150,36122,MEUNET SUR VATAN,47.0914736081,1.8594546964,36,Indre,24,28410,28375
36290,36123,MEZIERES EN BRENNE,46.8120642094,1.25669191407,36,Indre,24,26260,26096
36800,36124,MIGNE,46.7122971226,1.30178557971,36,Indre,24,27700,27097
36260,36125,MIGNY,47.0162486536,2.05279742123,36,Indre,24,31230,31363
36140,36126,MONTCHEVRIER,46.4789542772,1.75403274632,36,Indre,24,29650,29014
36400,36127,MONTGIVRAY,46.5962273498,1.96629767733,36,Indre,24,32330,32110
36130,36128,MONTIERCHAUME,46.8664822009,1.77844723224,36,Indre,24,32500,32417
36230,36129,MONTIPOURET,46.6568299962,1.91357333323,36,Indre,24,40250,40309
36400,36130,MONTLEVICQ,46.5799416307,2.08420798792,36,Indre,24,39190,39264
36200,36131,MOSNAY,46.6262386861,1.62506020727,36,Indre,24,39290,39188
36160,36132,LA MOTTE FEUILLY,46.5478040001,2.07378782307,36,Indre,24,40700,40079
36340,36133,MOUHERS,46.5633034226,1.77994822174,36,Indre,24,34150,34261
36170,36134,MOUHET,46.3892514963,1.44265053138,36,Indre,24,26110,26220
36110,36135,MOULINS SUR CEPHONS,47.0089111933,1.56079458695,36,Indre,24,40110,40009
36700,36136,MURS,46.925404896,1.16199898894,36,Indre,24,39110,39436
36220,36137,NEONS SUR CREUSE,46.734899055,0.917095458404,36,Indre,24,43300,43132
36400,36138,NERET,46.5724464938,2.14124450374,36,Indre,24,34400,34272
36500,36139,NEUILLAY LES BOIS,46.7623476722,1.4785357393,36,Indre,24,30470,30006
36100,36140,NEUVY PAILLOUX,46.9035481163,1.85857404368,36,Indre,24,26160,26131
36230,36141,NEUVY ST SEPULCHRE,46.5924338706,1.81276111894,36,Indre,24,38270,38290
36250,36142,NIHERNE,46.8018622942,1.55801304217,36,Indre,24,20239,2B172
36400,36143,NOHANT VIC,46.6401357121,1.95677952761,36,Indre,24,25390,25301
36800,36144,NURET LE FERRON,46.6891633663,1.42831929228,36,Indre,24,28310,28392
36290,36145,OBTERRE,46.9072520176,1.06310600327,36,Indre,24,34270,34131
36190,36146,ORSENNES,46.4793175378,1.69542411224,36,Indre,24,38260,38311
36210,36147,ORVILLE,47.1433950802,1.77650851914,36,Indre,24,41500,41155
36800,36148,OULCHES,46.6025646156,1.31003931373,36,Indre,24,33230,33138
36500,36149,PALLUAU SUR INDRE,46.9503340872,1.30699854717,36,Indre,24,27180,27044
36170,36150,PARNAC,46.4410252486,1.46522668172,36,Indre,24,40320,40072
36260,36152,PAUDY,47.0346681884,1.92029512181,36,Indre,24,39400,39368
36290,36153,PAULNAY,46.8615135571,1.14964344922,36,Indre,24,38550,38114
36200,36154,LE PECHEREAU,46.5845928645,1.57047280121,36,Indre,24,32450,32130
36180,36155,PELLEVOISIN,46.9860152232,1.42163571271,36,Indre,24,31410,31181
36160,36156,PERASSAY,46.4754394815,2.14469333686,36,Indre,24,35390,35316
36350,36157,LA PEROUILLE,46.7096405826,1.51526051031,36,Indre,24,26410,26055
36200,36158,BADECON LE PIN,46.532036139,1.60190321862,36,Indre,24,46600,46265
36330,36159,LE POINCONNET,46.7565614091,1.72996377685,36,Indre,24,45300,45198
36190,36160,POMMIERS,46.521846173,1.65349444143,36,Indre,24,45120,45068
36800,36161,LE PONT CHRETIEN CHABENET,46.6284901287,1.50039089772,36,Indre,24,43490,43077
36210,36162,POULAINES,47.1498063168,1.64502006889,36,Indre,24,42190,42236
36160,36163,POULIGNY NOTRE DAME,46.4730747606,2.00655850845,36,Indre,24,40330,40002
36160,36164,POULIGNY ST MARTIN,46.5149038846,2.00555545984,36,Indre,24,01590,39283
36300,36165,POULIGNY ST PIERRE,46.684081947,1.04652871345,36,Indre,24,31620,31136
36240,36166,PREAUX,47.0305164797,1.30603010451,36,Indre,24,33600,33318
36220,36167,PREUILLY LA VILLE,46.6980523069,0.980437469492,36,Indre,24,33330,33384
36370,36168,PRISSAC,46.524638893,1.29857907076,36,Indre,24,31110,31559
36120,36169,PRUNIERS,46.7812910587,2.05837343794,36,Indre,24,47250,47068
36150,36170,REBOURSIN,47.1082025361,1.81207985903,36,Indre,24,35133,35025
36260,36171,REUILLY,47.080059286,2.01080444481,36,Indre,24,20148,2A099
36800,36172,RIVARENNES,46.6136609061,1.37923363708,36,Indre,24,28300,28068
36300,36173,ROSNAY,46.7081092632,1.20629298649,36,Indre,24,36300,36066
36170,36174,ROUSSINES,46.4618536752,1.37726376805,36,Indre,24,29241,29133
36110,36175,ROUVRES LES BOIS,47.0727033689,1.65279278952,36,Indre,24,42990,42164
36300,36176,RUFFEC,46.6238195664,1.1836718516,36,Indre,24,46400,46295
36170,36177,SACIERGES ST MARTIN,46.5020933544,1.3636862665,36,Indre,24,27160,27265
36300,36178,ST AIGNY,46.6332010189,1.00576918514,36,Indre,24,35140,35304
36100,36179,ST AOUSTRILLE,46.9325345658,1.92998752621,36,Indre,24,37510,37025
36120,36180,ST AOUT,46.7258764894,1.96323578512,36,Indre,24,31160,31550
36100,36181,ST AUBIN,46.861488808,2.03208809042,36,Indre,24,31510,31535
36170,36182,ST BENOIT DU SAULT,46.4476641903,1.39936861789,36,Indre,24,48500,48154
36400,36184,ST CHARTIER,46.6758816931,1.98233064219,36,Indre,24,42210,42200
36210,36185,ST CHRISTOPHE EN BAZELLE,47.1875900989,1.71219457331,36,Indre,24,39230,39489
36400,36186,ST CHRISTOPHE EN BOUCHERIE,46.6796859188,2.11586073047,36,Indre,24,27500,27174
36170,36187,ST CIVRAN,46.4938472391,1.40425431776,36,Indre,24,30330,30232
36700,36188,ST CYRAN DU JAMBOT,47.0224840365,1.15675534886,36,Indre,24,40550,40150
36230,36189,ST DENIS DE JOUHET,46.5265897441,1.84504913909,36,Indre,24,35133,35324
36100,36190,STE FAUSTE,46.8545598385,1.87113964602,36,Indre,24,43450,43088
36150,36191,ST FLORENTIN,47.0986279649,1.77918217074,36,Indre,24,26400,26277
36800,36192,ST GAULTIER,46.6480131941,1.43032381865,36,Indre,24,37460,37046
36500,36193,STE GEMME,46.8595428398,1.33333500724,36,Indre,24,30210,30260
36500,36194,ST GENOU,46.911791678,1.3504650552,36,Indre,24,33760,33523
36100,36195,ST GEORGES SUR ARNON,46.9864324213,2.06490343076,36,Indre,24,38430,38239
36170,36196,ST GILLES,46.4792987995,1.44895217006,36,Indre,24,33410,33288
36370,36197,ST HILAIRE SUR BENAIZE,46.5569306116,1.06674152425,36,Indre,24,32380,32313
36500,36198,ST LACTENCIN,46.8956769207,1.49717761772,36,Indre,24,40330,40074
36260,36199,STE LIZAIGNE,47.0110071957,1.99544056226,36,Indre,24,37530,37236
36200,36200,ST MARCEL,46.6083971335,1.52347471994,36,Indre,24,40530,40133
36250,36202,ST MAUR,46.7890918907,1.62343965566,36,Indre,24,41800,41153
36250,36202,ST MAUR,46.7890918907,1.62343965566,36,Indre,24,43230,43075
36700,36203,ST MEDARD,47.0052566616,1.26515419638,36,Indre,24,28170,28393
36290,36204,ST MICHEL EN BRENNE,46.7879524316,1.1742571119,36,Indre,24,45270,45243
36260,36205,ST PIERRE DE JARDS,47.1019578321,1.96965662578,36,Indre,24,38770,38254
36110,36206,ST PIERRE DE LAMPS,46.9680272917,1.51403453465,36,Indre,24,37240,37136
36190,36207,ST PLANTAIRE,46.432132753,1.64824478911,36,Indre,24,38119,38552
36160,36208,STE SEVERE SUR INDRE,46.5042219323,2.06769602901,36,Indre,24,37340,37002
36100,36209,ST VALENTIN,46.9621074542,1.85100713344,36,Indre,24,38940,38347
36230,36210,SARZAY,46.5974798538,1.90704131796,36,Indre,24,31530,31120
36120,36211,SASSIERGES ST GERMAIN,46.7550023432,1.89054741912,36,Indre,24,41400,41211
36290,36212,SAULNAY,46.8684293874,1.25671383741,36,Indre,24,45240,45182
36220,36213,SAUZELLES,46.6542476574,0.985473920463,36,Indre,24,37130,37038
36160,36214,SAZERAY,46.4467096197,2.04531579946,36,Indre,24,33560,33397
36100,36215,SEGRY,46.8846862374,2.09589433359,36,Indre,24,39300,39178
36180,36216,SELLES SUR NAHON,47.0177325936,1.45548749764,36,Indre,24,25160,25486
36210,36217,SEMBLECAY,47.2185048101,1.69379686982,36,Indre,24,46120,46279
36500,36218,SOUGE,46.9659142337,1.48046775044,36,Indre,24,34920,34090
36200,36219,TENDU,46.6521648275,1.56566205857,36,Indre,24,40130,40065
36800,36220,THENAY,46.5948540817,1.42889771052,36,Indre,24,26400,26035
36400,36221,THEVET ST JULIEN,46.6344948494,2.06994108021,36,Indre,24,32410,32102
36100,36222,THIZAY,46.8989940984,1.92934750416,36,Indre,24,31450,31384
36310,36223,TILLY,46.4050751872,1.21140507428,36,Indre,24,47700,47052
36220,36224,TOURNON ST MARTIN,46.7300364978,0.983181764115,36,Indre,24,37260,37186
36700,36225,LE TRANGER,46.9730217907,1.24675037798,36,Indre,24,34140,34143
36230,36226,TRANZAULT,46.622046927,1.85411308963,36,Indre,24,48310,48031
36160,36227,URCIERS,46.528816556,2.14569047722,36,Indre,24,38220,38445
36600,36228,VALENCAY,47.1558433483,1.55858540806,36,Indre,24,46110,46232
36210,36229,VAL FOUZON,47.2049167423,1.59155940646,36,Indre,24,47230,47318
36210,36229,VAL FOUZON,47.2049167423,1.59155940646,36,Indre,24,45230,45002
36210,36229,VAL FOUZON,47.2049167423,1.59155940646,36,Indre,24,33390,33458
36150,36230,VATAN,47.0538873718,1.82531478025,36,Indre,24,27200,27681
36330,36231,VELLES,46.69976205,1.63686768845,36,Indre,24,28130,28423
36500,36232,VENDOEUVRES,46.7879906602,1.3602788548,36,Indre,24,37120,37051
36600,36233,LA VERNELLE,47.242881421,1.56367685749,36,Indre,24,43230,43072
36400,36234,VERNEUIL SUR IGNERAIE,46.6542492124,2.01447840786,36,Indre,24,47600,47287
36600,36235,VEUIL,47.1325742708,1.50980110531,36,Indre,24,42650,42237
36400,36236,VICQ EXEMPLET,46.6210252622,2.14341177341,36,Indre,24,34150,34011
36600,36237,VICQ SUR NAHON,47.1002749222,1.55803357778,36,Indre,24,31590,31215
36160,36238,VIGOULANT,46.4389739269,2.08397250932,36,Indre,24,28700,28317
36170,36239,VIGOUX,46.517396736,1.47441263851,36,Indre,24,40500,40099
36160,36240,VIJON,46.4364401153,2.12180186479,36,Indre,24,33760,33008
36320,36241,VILLEDIEU SUR INDRE,46.8446125894,1.51599368144,36,Indre,24,29440,29301
36110,36242,VILLEGONGIS,46.9241338236,1.58960758667,36,Indre,24,45110,45082
36500,36243,VILLEGOUIN,46.9735557689,1.35589306474,36,Indre,24,26260,26061
36600,36244,VILLENTROIS,47.1877948714,1.45972969397,36,Indre,24,27300,27398
36290,36246,VILLIERS,46.8845013105,1.19883846025,36,Indre,24,42720,42152
36110,36247,VINEUIL,46.9074666618,1.65377312715,36,Indre,24,35320,35343
36100,36248,VOUILLON,46.8199826355,1.9132066864,36,Indre,24,29760,29158
37160,37001,ABILLY,46.9411244235,0.734787296451,37,Indre-et-Loire,24,40230,40284
37340,37002,AMBILLOU,47.4520562833,0.446595189261,37,Indre-et-Loire,24,39140,39456
37400,37003,AMBOISE,47.3917237652,1.00023994675,37,Indre-et-Loire,24,27300,27516
37500,37004,ANCHE,47.1322445676,0.307767797978,37,Indre-et-Loire,24,32130,32410
37800,37005,ANTOGNY LE TILLAC,46.9684491062,0.55478841999,37,Indre-et-Loire,24,39110,39315
37260,37006,ARTANNES SUR INDRE,47.2760783229,0.594691444381,37,Indre-et-Loire,24,35360,35320
37120,37007,ASSAY,47.0676563174,0.276362462975,37,Indre-et-Loire,24,43260,43218
37270,37008,ATHEE SUR CHER,47.3147073086,0.902278800699,37,Indre-et-Loire,24,26800,26208
37110,37009,AUTRECHE,47.5225157675,1.00231924384,37,Indre-et-Loire,24,25360,25417
37110,37010,AUZOUER EN TOURAINE,47.55445629,0.93712101113,37,Indre-et-Loire,24,35720,35225
37420,37011,AVOINE,47.2237767737,0.18754463005,37,Indre-et-Loire,24,42410,42167
37220,37012,AVON LES ROCHES,47.1830390826,0.459616405273,37,Indre-et-Loire,24,48300,48150
37340,37013,AVRILLE LES PONCEAUX,47.388268784,0.302971878104,37,Indre-et-Loire,24,32350,32029
37190,37014,AZAY LE RIDEAU,47.2729677305,0.469464530446,37,Indre-et-Loire,24,32480,32391
37270,37015,AZAY SUR CHER,47.3343646706,0.844886964045,37,Indre-et-Loire,24,20218,2B162
37310,37016,AZAY SUR INDRE,47.2038896853,0.943284326846,37,Indre-et-Loire,24,39230,39100
37510,37018,BALLAN MIRE,47.3367884418,0.601376208725,37,Indre-et-Loire,24,39500,39001
37350,37019,BARROU,46.8814967134,0.77481154577,37,Indre-et-Loire,24,32290,32325
37600,37020,BEAULIEU LES LOCHES,47.1281892877,1.02294110179,37,Indre-et-Loire,24,43100,43147
37360,37021,BEAUMONT LA RONCE,47.568810886,0.67274558764,37,Indre-et-Loire,24,35320,35089
37420,37022,BEAUMONT EN VERON,47.1939476684,0.186243013287,37,Indre-et-Loire,24,40250,40318
37460,37023,BEAUMONT VILLAGE,47.1798992552,1.20434805914,37,Indre-et-Loire,24,26150,26299
37140,37024,BENAIS,47.3156279814,0.217451239444,37,Indre-et-Loire,24,30250,30321
37510,37025,BERTHENAY,47.3604120561,0.525356323149,37,Indre-et-Loire,24,33720,33205
37600,37026,BETZ LE CHATEAU,47.000465147,0.95244957404,37,Indre-et-Loire,24,43150,43135
37150,37027,BLERE,47.3074648411,0.987107533288,37,Indre-et-Loire,24,44440,44118
37290,37028,BOSSAY SUR CLAISE,46.8247426459,0.975476397199,37,Indre-et-Loire,24,38220,38212
37240,37029,BOSSEE,47.1125871267,0.733241640031,37,Indre-et-Loire,24,28410,28056
37110,37030,LE BOULAY,47.5947862133,0.844355830752,37,Indre-et-Loire,24,31470,31087
37140,37031,BOURGUEIL,47.3103261914,0.17424139464,37,Indre-et-Loire,24,20234,2B234
37240,37032,BOURNAN,47.0687895406,0.7310286673,37,Indre-et-Loire,24,27220,27277
37290,37033,BOUSSAY,46.8484852345,0.892362482013,37,Indre-et-Loire,24,48200,48140
37120,37034,BRASLOU,46.9991365379,0.407502661528,37,Indre-et-Loire,24,39520,39227
37120,37035,BRAYE SOUS FAYE,46.9823047601,0.328685005492,37,Indre-et-Loire,24,27400,27456
37330,37036,BRAYE SUR MAULNE,47.5595510879,0.260858809315,37,Indre-et-Loire,24,39290,39377
37330,37037,BRECHES,47.560326962,0.407664041185,37,Indre-et-Loire,24,33190,33428
37130,37038,BREHEMONT,47.2893596195,0.361536652473,37,Indre-et-Loire,24,47210,47083
37600,37039,BRIDORE,47.0367101954,1.079173286,37,Indre-et-Loire,24,38160,38195
37220,37040,BRIZAY,47.0963197931,0.38766475605,37,Indre-et-Loire,24,32360,32316
37370,37041,BUEIL EN TOURAINE,47.63053702,0.552522372258,37,Indre-et-Loire,24,31790,31490
37500,37042,CANDES ST MARTIN,47.2026345011,0.0740845875144,37,Indre-et-Loire,24,28190,28337
37530,37043,CANGEY,47.4887286786,1.06027361973,37,Indre-et-Loire,24,20121,2A027
37350,37044,LA CELLE GUENAND,46.9489706333,0.899411623178,37,Indre-et-Loire,24,29710,29225
37160,37045,LA CELLE ST AVANT,47.0207240474,0.615608165766,37,Indre-et-Loire,24,34990,34123
37460,37046,CERE LA RONDE,47.2539221979,1.1815724802,37,Indre-et-Loire,24,27130,27481
37390,37047,CERELLES,47.5032297847,0.684878284494,37,Indre-et-Loire,24,20112,2A363
37290,37048,CHAMBON,46.838530543,0.826201928032,37,Indre-et-Loire,24,33670,33263
37310,37049,CHAMBOURG SUR INDRE,47.1721202579,0.968767881944,37,Indre-et-Loire,24,30820,30075
37170,37050,CHAMBRAY LES TOURS,47.3312652065,0.716803612336,37,Indre-et-Loire,24,27190,27082
37120,37051,CHAMPIGNY SUR VEUDE,47.0566092361,0.327929999931,37,Indre-et-Loire,24,32380,32055
37210,37052,CHANCAY,47.4496671434,0.88057915544,37,Indre-et-Loire,24,25750,25608
37600,37053,CHANCEAUX PRES LOCHES,47.1409474876,0.939622446092,37,Indre-et-Loire,24,39140,39229
37390,37054,CHANCEAUX SUR CHOISILLE,47.4781190153,0.703218955868,37,Indre-et-Loire,24,39320,39485
37330,37055,CHANNAY SUR LATHAN,47.4777083311,0.253067103583,37,Indre-et-Loire,24,43300,43171
37130,37056,LA CHAPELLE AUX NAUX,47.3134280853,0.417814420608,37,Indre-et-Loire,24,43500,43034
37240,37057,LA CHAPELLE BLANCHE ST MARTIN,47.0841623177,0.784624904578,37,Indre-et-Loire,24,35170,35047
37140,37058,LA CHAPELLE SUR LOIRE,47.2509587327,0.215361451048,37,Indre-et-Loire,24,37340,37241
37390,37059,CHARENTILLY,47.4686972065,0.595174138773,37,Indre-et-Loire,24,42470,42289
37530,37060,CHARGE,47.431662181,1.04123088283,37,Indre-et-Loire,24,35360,35060
37290,37061,CHARNIZAY,46.9160338109,0.990841161121,37,Indre-et-Loire,24,34230,34315
37330,37062,CHATEAU LA VALLIERE,47.5271484984,0.329691100223,37,Indre-et-Loire,24,42380,42204
37110,37063,CHATEAU RENAULT,47.592456846,0.909725910608,37,Indre-et-Loire,24,37500,37042
37350,37064,CHAUMUSSAY,46.8762355769,0.851825400667,37,Indre-et-Loire,24,38520,38052
37120,37065,CHAVEIGNES,47.0237454107,0.351516641316,37,Indre-et-Loire,24,38730,38098
37310,37066,CHEDIGNY,47.2225259343,0.991792696034,37,Indre-et-Loire,24,41800,41228
37190,37067,CHEILLE,47.2404359595,0.42271429375,37,Indre-et-Loire,24,20112,2A158
37370,37068,CHEMILLE SUR DEME,47.6592186716,0.668156723378,37,Indre-et-Loire,24,20250,2B260
37460,37069,CHEMILLE SUR INDROIS,47.1535504221,1.15871292042,37,Indre-et-Loire,24,32240,32449
37150,37070,CHENONCEAUX,47.3396827189,1.07035126268,37,Indre-et-Loire,24,25190,25617
37220,37071,CHEZELLES,47.0666739706,0.439662413548,37,Indre-et-Loire,24,41270,41096
37500,37072,CHINON,47.1723001595,0.245084664558,37,Indre-et-Loire,24,39290,39188
37150,37073,CHISSEAUX,47.3494308209,1.09603138908,37,Indre-et-Loire,24,31870,31052
37140,37074,CHOUZE SUR LOIRE,47.2459736126,0.109159987827,37,Indre-et-Loire,24,45290,45239
37310,37075,CIGOGNE,47.2656141951,0.943216158829,37,Indre-et-Loire,24,40360,40228
37500,37076,CINAIS,47.1577838408,0.176177175254,37,Indre-et-Loire,24,31530,31438
37130,37077,CINQ MARS LA PILE,47.3535034952,0.453317897903,37,Indre-et-Loire,24,35235,35334
37240,37078,CIRAN,47.0515428726,0.873159518257,37,Indre-et-Loire,24,29690,29018
37150,37079,CIVRAY DE TOURAINE,47.3394574162,1.04082548728,37,Indre-et-Loire,24,28700,28183
37160,37080,CIVRAY SUR ESVES,47.0362576539,0.7127037725,37,Indre-et-Loire,24,27110,27215
37340,37081,CLERE LES PINS,47.4456343529,0.37899902505,37,Indre-et-Loire,24,47340,47117
37340,37082,CONTINVOIR,47.3679713688,0.235916489802,37,Indre-et-Loire,24,37380,37153
37320,37083,CORMERY,47.2592432669,0.845873952159,37,Indre-et-Loire,24,30580,30048
37330,37084,COUESMES,47.5537288182,0.360356955229,37,Indre-et-Loire,24,32310,32052
37310,37085,COURCAY,47.2497992287,0.884516285898,37,Indre-et-Loire,24,32300,32156
37330,37086,COURCELLES DE TOURAINE,47.4894185578,0.333267121992,37,Indre-et-Loire,24,47160,47058
37120,37087,COURCOUE,47.0300727285,0.399538654652,37,Indre-et-Loire,24,26170,26201
37500,37088,COUZIERS,47.1679298412,0.0772163392705,37,Indre-et-Loire,24,42600,42122
37500,37089,CRAVANT LES COTEAUX,47.1685788687,0.341605997967,37,Indre-et-Loire,24,32400,32074
37220,37090,CRISSAY SUR MANSE,47.1665198004,0.494306101792,37,Indre-et-Loire,24,32290,32354
37150,37091,LA CROIX EN TOURAINE,47.34896993,0.992396977664,37,Indre-et-Loire,24,42240,42316
37380,37092,CROTELLES,47.5385005841,0.822690179098,37,Indre-et-Loire,24,38114,38550
37220,37093,CROUZILLES,47.1310109532,0.469231881313,37,Indre-et-Loire,24,39300,39292
37240,37094,CUSSAY,47.0190077261,0.768935236733,37,Indre-et-Loire,24,45410,45330
37110,37095,DAME MARIE LES BOIS,47.5494780596,1.04682075879,37,Indre-et-Loire,24,28170,28360
37150,37096,DIERRE,47.3536037001,0.956010471155,37,Indre-et-Loire,24,42800,42225
37310,37097,DOLUS LE SEC,47.1649485562,0.890511286523,37,Indre-et-Loire,24,36370,36036
37800,37098,DRACHE,47.0667689178,0.63417537675,37,Indre-et-Loire,24,45600,45340
37190,37099,DRUYE,47.2972672597,0.53435694,37,Indre-et-Loire,24,34160,34307
37150,37100,EPEIGNE LES BOIS,47.2765013353,1.12347391282,37,Indre-et-Loire,24,38330,38249
37370,37101,EPEIGNE SUR DEME,47.675476557,0.617884266098,37,Indre-et-Loire,24,38510,38465
37130,37102,LES ESSARDS,47.3426883416,0.2979916496,37,Indre-et-Loire,24,42155,42253
37240,37103,ESVES LE MOUTIER,47.0320001682,0.903999367241,37,Indre-et-Loire,24,45210,45189
37320,37104,ESVRES,47.2932820552,0.79068276272,37,Indre-et-Loire,24,41170,41005
37120,37105,FAYE LA VINEUSE,46.952742358,0.343186442748,37,Indre-et-Loire,24,47330,47063
37110,37106,LA FERRIERE,47.6237299052,0.756396261973,37,Indre-et-Loire,24,30000,30189
37350,37107,FERRIERE LARCON,46.9960395019,0.874010150834,37,Indre-et-Loire,24,39170,39440
37600,37108,FERRIERE SUR BEAULIEU,47.1454064832,1.04844455169,37,Indre-et-Loire,24,46800,46201
37230,37109,FONDETTES,47.4111012484,0.603284318045,37,Indre-et-Loire,24,37320,37263
37150,37110,FRANCUEIL,47.3099460236,1.07846481627,37,Indre-et-Loire,24,42130,42035
37460,37111,GENILLE,47.1845516654,1.10886263698,37,Indre-et-Loire,24,45700,45312
